user_id,nome,nome,responsavel,documento,telefone,email,cidade,uf,regiao,culturas,cluster,area_total,tipo_solo,praga_comum,safra_principal
user_447,Cooperativa Progresso do Gomes,Cooperativa Progresso do Gomes,Carlos Gomes,176.592.596-53,(90) 26525-8774,cooperativaprogressodogomes@agrocorp.com.br,Cidade RJ,RJ,Outra,Trigo / Cana-de-Açúcar,SILVER,600,Argissolo,Lagarta / Nematoides,Abr-Ago
user_448,Granja Verde do Souza,Granja Verde do Souza,Paulo Souza,935.548.067-82,(18) 23729-9223,granjaverdedosouza@ruraltec.com.br,Sorriso,MS,Centro-Oeste,Milho,GOLD,2800,Latossolo Amarelo,Nematoides / Cigarrinha,Set-Fev
user_449,Sítio Ouro do Costa,Sítio Ouro do Costa,Eduardo Costa,049.595.869-16,(69) 23490-2626,sítioourodocosta@ruraltec.com.br,Cidade MG,MG,Outra,Algodão,SILVER,600,Latossolo Vermelho,Lagarta,Set-Fev
user_45,Sítio Esperança do Rocha Agro,Sítio Esperança do Rocha Agro,Júlia Rocha,478.219.207-08,(82) 74384-7482,sítioesperançadorochaagro@fazenda.com.br,Cidade PA,PA,Norte,Café / Cana-de-Açúcar,DIAMOND,3000,Latossolo Amarelo,Ferrugem / Lagarta,Out-Mar
user_450,Chácara Lider da Silva,Chácara Lider da Silva,Carlos Silva,167.036.932-79,(90) 92790-2522,chácaraliderdasilva@fazenda.com.br,Cidade AP,AP,Outra,Milho / Trigo,DIAMOND,2600,Terra Roxa,Cigarrinha / Percevejos,Out-Mar
user_451,Chácara Verde da Gomes,Chácara Verde da Gomes,Carlos Gomes,859.556.734-12,(22) 42287-8076,chácaraverdedagomes@fazenda.com.br,Rondonópolis,MT,Centro-Oeste,Algodão / Café,DIAMOND,1700,Neossolo,Nematoides,Set-Fev
user_452,Granja Esperança do Cardoso,Granja Esperança do Cardoso,Ana Cardoso,975.352.982-97,(65) 51727-2004,granjaesperançadocardoso@ruraltec.com.br,Cidade ES,ES,Outra,Algodão / Milho,PLATINUM,900,Latossolo Vermelho,Percevejos / Ferrugem,Abr-Ago
user_453,Chácara Progresso da Pereira,Chácara Progresso da Pereira,Nicolas Pereira,697.682.480-98,(55) 41408-3622,chácaraprogressodapereira@fazenda.com.br,Cidade RO,RO,Outra,Café / Algodão,SILVER,2000,Neossolo,Nematoides,Nov-Abr
user_454,Sítio Lider da Ribeiro,Sítio Lider da Ribeiro,Renata Ribeiro,303.014.456-50,(80) 25054-5582,sítioliderdaribeiro@ruraltec.com.br,Cidade CE,CE,Outra,Café / Soja,SILVER,1100,Terra Roxa,Ferrugem / Nematoides,Nov-Abr
user_455,Cooperativa Lider do Oliveira,Cooperativa Lider do Oliveira,Leonardo Oliveira,006.085.901-65,(73) 84130-9460,cooperativaliderdooliveira@fazenda.com.br,Cidade RO,RO,Outra,Algodão,DIAMOND,2400,Terra Roxa,Percevejos / Nematoides,Abr-Ago
user_456,Fazenda São João do Ferreira & Filhos,Fazenda São João do Ferreira & Filhos,Clara Ferreira,191.437.654-25,(62) 32238-3690,fazendasãojoãodoferreirafilhos@ruraltec.com.br,Cidade SE,SE,Outra,Milho / Trigo,SILVER,700,Argissolo,Nematoides / Cigarrinha,Set-Fev
user_457,Agropecuária Boa Vista da Melo,Agropecuária Boa Vista da Melo,Karen Melo,928.016.217-19,(37) 58286-2044,agropecuáriaboavistadamelo@agrocorp.com.br,Cidade AM,AM,Outra,Cana-de-Açúcar / Algodão,PLATINUM,900,Argissolo,Ferrugem / Lagarta,Abr-Ago
user_458,Sítio Verde da Oliveira,Sítio Verde da Oliveira,Leonardo Oliveira,662.265.928-62,(71) 84451-3257,sítioverdedaoliveira@fazenda.com.br,Cidade AP,AP,Outra,Café / Milho,GOLD,2400,Latossolo Vermelho,Cigarrinha,Set-Fev
user_459,Granja Lider do Costa,Granja Lider do Costa,Leonardo Costa,748.517.528-73,(93) 94300-9950,granjaliderdocosta@agrocorp.com.br,Campo Grande,MT,Centro-Oeste,Algodão,SILVER,600,Latossolo Amarelo,Cigarrinha / Nematoides,Out-Mar
user_46,Sítio Esperança da Melo Agro,Sítio Esperança da Melo Agro,Igor Melo,259.090.898-81,(79) 42739-7630,sítioesperançadameloagro@ruraltec.com.br,Cidade RR,RR,Norte,Soja,SILVER,1600,Latossolo Vermelho,Cigarrinha / Percevejos,Out-Mar
user_460,Granja Ouro do Pereira,Granja Ouro do Pereira,Gabriel Pereira,188.871.632-46,(64) 48769-1578,granjaourodopereira@ruraltec.com.br,Cidade AL,AL,Outra,Cana-de-Açúcar / Algodão,GOLD,1900,Argissolo,Lagarta / Ferrugem,Set-Fev
user_461,Sítio São João da Silva Rural,Sítio São João da Silva Rural,Bruno Silva,434.162.486-63,(64) 31652-2614,sítiosãojoãodasilvarural@fazenda.com.br,Cidade RN,RN,Nordeste,Cana-de-Açúcar / Café,GOLD,1500,Latossolo Vermelho,Cigarrinha / Nematoides,Nov-Abr
user_462,Granja São João da Ribeiro LTDA,Granja São João da Ribeiro LTDA,Carlos Ribeiro,144.887.992-81,(65) 88213-3704,granjasãojoãodaribeiro@ruraltec.com.br,Cidade TO,TO,Outra,Trigo / Soja,DIAMOND,3300,Argissolo,Percevejos,Out-Mar
user_463,Agropecuária Boa Vista do Almeida,Agropecuária Boa Vista do Almeida,Vinicius Almeida,010.199.887-21,(57) 72991-0170,agropecuáriaboavistadoalmeida@agrocorp.com.br,Cidade MG,MG,Outra,Algodão,PLATINUM,1700,Neossolo,Cigarrinha,Abr-Ago
user_464,Cooperativa Ouro da Cardoso,Cooperativa Ouro da Cardoso,Mariana Cardoso,924.869.388-95,(62) 65749-9730,cooperativaourodacardoso@fazenda.com.br,Cidade BA,BA,Nordeste,Milho,GOLD,700,Argissolo,Cigarrinha / Nematoides,Nov-Abr
user_465,Sítio Verde do Rocha,Sítio Verde do Rocha,Tatiana Rocha,070.662.282-35,(68) 42831-7774,sítioverdedorocha@ruraltec.com.br,Cidade RJ,RJ,Outra,Algodão,PLATINUM,1800,Argissolo,Lagarta / Ferrugem,Abr-Ago
user_466,Chácara São João do Costa,Chácara São João do Costa,Leonardo Costa,755.372.771-09,(47) 88964-6046,chácarasãojoãodocosta@ruraltec.com.br,Cidade SC,SC,Outra,Milho / Cana-de-Açúcar,DIAMOND,1100,Argissolo,Lagarta / Ferrugem,Set-Fev
user_467,Cooperativa Horizonte do Rocha,Cooperativa Horizonte do Rocha,Clara Rocha,626.424.651-07,(36) 88969-5515,cooperativahorizontedorocha@agrocorp.com.br,Cidade RO,RO,Outra,Trigo,GOLD,2400,Latossolo Amarelo,Cigarrinha,Abr-Ago
user_468,Fazenda Verde da Barbosa,Fazenda Verde da Barbosa,Leonardo Barbosa,592.232.796-03,(21) 33061-8912,fazendaverdedabarbosa@agrocorp.com.br,Cidade RO,RO,Outra,Algodão,DIAMOND,1700,Argissolo,Cigarrinha / Percevejos,Out-Mar
user_469,Cooperativa Verde da Costa,Cooperativa Verde da Costa,Eduardo Costa,938.537.350-97,(87) 60114-2513,cooperativaverdedacosta@agrocorp.com.br,Cidade PR,PR,Sul,Milho,SILVER,2000,Terra Roxa,Ferrugem / Nematoides,Out-Mar
user_47,Sítio Horizonte do Barbosa,Sítio Horizonte do Barbosa,Júlia Barbosa,976.048.210-78,(53) 67253-8980,sítiohorizontedobarbosa@fazenda.com.br,Cidade ES,ES,Outra,Trigo / Milho,SILVER,1400,Argissolo,Ferrugem / Nematoides,Out-Mar
user_470,Sítio São João da Rocha,Sítio São João da Rocha,Renata Rocha,580.509.422-60,(31) 22803-6353,sítiosãojoãodarocha@agrocorp.com.br,Cidade AM,AM,Outra,Algodão / Trigo,PLATINUM,1000,Argissolo,Percevejos,Nov-Abr
user_471,Sítio Esperança do Barbosa EIRELI,Sítio Esperança do Barbosa EIRELI,Gabriel Barbosa,424.882.358-16,(63) 17613-3822,sítioesperançadobarbosa@fazenda.com.br,Cidade PI,PI,Nordeste,Algodão,DIAMOND,1900,Argissolo,Nematoides / Ferrugem,Abr-Ago
user_472,Fazenda Lider do Nascimento Rural,Fazenda Lider do Nascimento Rural,Karen Nascimento,681.375.387-48,(31) 45768-5025,fazendaliderdonascimentorural@ruraltec.com.br,Lucas do Rio Verde,MS,Centro-Oeste,Café / Cana-de-Açúcar,SILVER,1900,Latossolo Amarelo,Nematoides,Abr-Ago
user_473,Chácara Lider da Almeida Rural,Chácara Lider da Almeida Rural,Gabriel Almeida,700.004.258-09,(82) 97518-6311,chácaraliderdaalmeidarural@ruraltec.com.br,Cidade RN,RN,Nordeste,Milho / Café,GOLD,2600,Argissolo,Nematoides,Abr-Ago
user_474,Chácara Verde do Nascimento Agro,Chácara Verde do Nascimento Agro,Eduardo Nascimento,003.732.388-82,(81) 74975-6271,chácaraverdedonascimentoagro@agrocorp.com.br,Cidade AP,AP,Outra,Trigo / Algodão,PLATINUM,600,Latossolo Vermelho,Percevejos / Nematoides,Out-Mar
user_475,Fazenda Progresso da Lima EIRELI,Fazenda Progresso da Lima EIRELI,Olivia Lima,186.662.283-87,(94) 10352-5248,fazendaprogressodalima@ruraltec.com.br,Cidade SE,SE,Outra,Café / Cana-de-Açúcar,DIAMOND,1300,Terra Roxa,Percevejos / Ferrugem,Abr-Ago
user_476,Chácara Verde da Cardoso,Chácara Verde da Cardoso,Daniela Cardoso,727.531.586-59,(28) 56570-1542,chácaraverdedacardoso@agrocorp.com.br,Cidade BA,BA,Nordeste,Algodão / Soja,DIAMOND,1200,Latossolo Vermelho,Lagarta / Ferrugem,Out-Mar
user_477,Cooperativa Horizonte do Barbosa,Cooperativa Horizonte do Barbosa,Eduardo Barbosa,010.048.129-78,(42) 72705-0783,cooperativahorizontedobarbosa@agrocorp.com.br,Cidade AC,AC,Outra,Café,GOLD,2500,Neossolo,Percevejos,Nov-Abr
user_478,Fazenda Verde da Costa & Filhos,Fazenda Verde da Costa & Filhos,Bruno Costa,877.508.491-93,(21) 88100-1615,fazendaverdedacostafilhos@agrocorp.com.br,Cidade TO,TO,Outra,Milho,SILVER,600,Neossolo,Cigarrinha / Nematoides,Out-Mar
user_479,Agropecuária Lider da Melo,Agropecuária Lider da Melo,Tatiana Melo,111.574.891-47,(62) 43512-6589,agropecuárialiderdamelo@ruraltec.com.br,Cidade PI,PI,Nordeste,Café,GOLD,2300,Latossolo Amarelo,Nematoides,Set-Fev
user_48,Agropecuária Verde do Almeida,Agropecuária Verde do Almeida,Nicolas Almeida,769.908.998-90,(89) 72626-2954,agropecuáriaverdedoalmeida@ruraltec.com.br,Cidade BA,BA,Nordeste,Café / Soja,GOLD,1600,Neossolo,Nematoides / Percevejos,Out-Mar
user_480,Sítio São João da Gomes,Sítio São João da Gomes,Clara Gomes,121.847.919-27,(41) 87852-2530,sítiosãojoãodagomes@ruraltec.com.br,Cidade AC,AC,Outra,Algodão / Café,GOLD,700,Terra Roxa,Cigarrinha / Nematoides,Abr-Ago
user_481,Agropecuária Lider do Souza,Agropecuária Lider do Souza,Ana Souza,704.813.564-67,(68) 75732-9947,agropecuárialiderdosouza@agrocorp.com.br,Cidade MG,MG,Outra,Café,SILVER,2200,Latossolo Amarelo,Ferrugem / Nematoides,Out-Mar
user_482,Granja Esperança da Ribeiro Agro,Granja Esperança da Ribeiro Agro,Clara Ribeiro,306.323.954-32,(58) 45243-4951,granjaesperançadaribeiroagro@ruraltec.com.br,Sorriso,GO,Centro-Oeste,Milho,PLATINUM,1200,Neossolo,Lagarta,Set-Fev
user_483,Granja Horizonte do Rocha,Granja Horizonte do Rocha,Clara Rocha,717.498.177-23,(55) 96909-4741,granjahorizontedorocha@agrocorp.com.br,Cidade MA,MA,Outra,Milho / Cana-de-Açúcar,DIAMOND,2800,Latossolo Vermelho,Cigarrinha / Ferrugem,Set-Fev
user_484,Fazenda Verde do Almeida,Fazenda Verde do Almeida,Clara Almeida,237.195.655-12,(66) 29515-7704,fazendaverdedoalmeida@fazenda.com.br,Cidade RS,RS,Outra,Algodão / Soja,PLATINUM,2300,Argissolo,Ferrugem / Nematoides,Set-Fev
user_485,Cooperativa Verde da Rocha,Cooperativa Verde da Rocha,Gabriel Rocha,632.564.214-15,(77) 70317-9865,cooperativaverdedarocha@agrocorp.com.br,Campo Grande,GO,Centro-Oeste,Trigo,DIAMOND,2600,Latossolo Vermelho,Lagarta / Nematoides,Abr-Ago
user_486,Chácara Esperança da Barbosa,Chácara Esperança da Barbosa,Yasmin Barbosa,127.562.520-10,(91) 17259-4547,chácaraesperançadabarbosa@ruraltec.com.br,Cidade SC,SC,Outra,Milho / Cana-de-Açúcar,PLATINUM,2300,Argissolo,Cigarrinha,Out-Mar
user_487,Agropecuária Verde do Ferreira LTDA,Agropecuária Verde do Ferreira LTDA,Rafael Ferreira,527.262.709-45,(16) 57220-2900,agropecuáriaverdedoferreira@agrocorp.com.br,Cidade RS,RS,Outra,Café / Trigo,GOLD,1900,Argissolo,Cigarrinha,Nov-Abr
user_488,Sítio Progresso da Rocha LTDA,Sítio Progresso da Rocha LTDA,Vinicius Rocha,547.664.690-22,(76) 59201-3202,sítioprogressodarocha@agrocorp.com.br,Cidade SP,SP,Sudeste,Soja,PLATINUM,600,Terra Roxa,Ferrugem / Lagarta,Out-Mar
user_489,Granja Ouro da Melo,Granja Ouro da Melo,Vinicius Melo,099.090.576-78,(11) 54334-6754,granjaourodamelo@fazenda.com.br,Cidade CE,CE,Outra,Café / Soja,PLATINUM,2300,Neossolo,Ferrugem / Lagarta,Abr-Ago
user_49,Granja Ouro da Lima,Granja Ouro da Lima,Nicolas Lima,475.087.808-86,(86) 52291-2973,granjaourodalima@agrocorp.com.br,Cidade PE,PE,Nordeste,Café / Milho,GOLD,800,Latossolo Vermelho,Cigarrinha,Set-Fev
user_490,Agropecuária Progresso da Silva,Agropecuária Progresso da Silva,Júlia Silva,053.263.395-63,(56) 20515-7406,agropecuáriaprogressodasilva@fazenda.com.br,Cidade ES,ES,Outra,Soja / Trigo,PLATINUM,1800,Neossolo,Percevejos,Nov-Abr
user_491,Sítio Horizonte do Oliveira,Sítio Horizonte do Oliveira,Ana Oliveira,787.672.832-82,(72) 60280-0351,sítiohorizontedooliveira@fazenda.com.br,Cidade PR,PR,Sul,Soja,GOLD,2300,Terra Roxa,Lagarta,Set-Fev
user_492,Fazenda Esperança da Cardoso Agro,Fazenda Esperança da Cardoso Agro,Bruno Cardoso,010.893.337-32,(71) 25124-3033,fazendaesperançadacardosoagro@agrocorp.com.br,Cidade BA,BA,Nordeste,Café / Algodão,SILVER,800,Latossolo Vermelho,Ferrugem,Set-Fev
user_493,Chácara Lider do Ferreira EIRELI,Chácara Lider do Ferreira EIRELI,Júlia Ferreira,269.261.970-27,(52) 51754-4069,chácaraliderdoferreira@fazenda.com.br,Cidade ES,ES,Outra,Cana-de-Açúcar,DIAMOND,2700,Latossolo Amarelo,Nematoides / Lagarta,Out-Mar
user_494,Chácara Horizonte do Gomes,Chácara Horizonte do Gomes,Carlos Gomes,078.187.690-67,(89) 21832-5872,chácarahorizontedogomes@ruraltec.com.br,Cidade RN,RN,Nordeste,Café / Algodão,SILVER,1600,Argissolo,Nematoides / Percevejos,Set-Fev
user_495,Sítio Horizonte do Pereira,Sítio Horizonte do Pereira,Helena Pereira,615.801.041-63,(69) 20093-7845,sítiohorizontedopereira@ruraltec.com.br,Cidade DF,DF,Outra,Cana-de-Açúcar,SILVER,2200,Argissolo,Nematoides,Out-Mar
user_496,Chácara Esperança da Silva Comércio,Chácara Esperança da Silva Comércio,Samuel Silva,613.574.564-59,(30) 57094-7421,chácaraesperançadasilvacomércio@ruraltec.com.br,Cidade RR,RR,Norte,Trigo / Soja,GOLD,2700,Latossolo Amarelo,Lagarta / Ferrugem,Nov-Abr
user_497,Fazenda Esperança do Ribeiro & Filhos,Fazenda Esperança do Ribeiro & Filhos,Daniela Ribeiro,157.467.120-61,(43) 35014-1778,fazendaesperançadoribeirofilhos@fazenda.com.br,Cidade SC,SC,Outra,Milho,PLATINUM,2300,Terra Roxa,Percevejos,Nov-Abr
user_498,Chácara São João do Pereira,Chácara São João do Pereira,Karen Pereira,081.681.307-02,(60) 76351-5942,chácarasãojoãodopereira@ruraltec.com.br,Cidade RO,RO,Outra,Algodão / Trigo,DIAMOND,3000,Argissolo,Cigarrinha / Lagarta,Abr-Ago
user_499,Chácara Boa Vista da Silva & Filhos,Chácara Boa Vista da Silva & Filhos,Nicolas Silva,711.303.726-74,(88) 19416-8593,chácaraboavistadasilvafilhos@ruraltec.com.br,Cidade MG,MG,Outra,Cana-de-Açúcar,DIAMOND,1000,Neossolo,Nematoides,Set-Fev
user_5,Cooperativa Progresso da Souza,Cooperativa Progresso da Souza,Paulo Souza,885.959.237-24,(74) 89644-4786,cooperativaprogressodasouza@fazenda.com.br,Cidade PA,PA,Norte,Trigo / Soja,GOLD,2200,Neossolo,Lagarta / Ferrugem,Nov-Abr
user_50,Granja Progresso do Oliveira,Granja Progresso do Oliveira,Clara Oliveira,198.704.043-17,(70) 52027-0559,granjaprogressodooliveira@agrocorp.com.br,Cidade RJ,RJ,Outra,Algodão,DIAMOND,2300,Terra Roxa,Percevejos,Abr-Ago
user_500,Sítio Horizonte da Melo,Sítio Horizonte da Melo,Nicolas Melo,816.421.532-90,(37) 59223-2682,sítiohorizontedamelo@ruraltec.com.br,Cidade SC,SC,Outra,Café / Trigo,DIAMOND,3500,Terra Roxa,Percevejos / Ferrugem,Nov-Abr
user_51,Cooperativa Progresso da Melo,Cooperativa Progresso da Melo,Rafael Melo,747.598.586-60,(64) 47118-5479,cooperativaprogressodamelo@fazenda.com.br,Cidade DF,DF,Outra,Cana-de-Açúcar / Milho,DIAMOND,1900,Terra Roxa,Lagarta / Percevejos,Nov-Abr
user_52,Cooperativa Boa Vista da Souza EIRELI,Cooperativa Boa Vista da Souza EIRELI,Nicolas Souza,708.706.566-37,(99) 89941-9972,cooperativaboavistadasouza@ruraltec.com.br,Cidade RO,RO,Outra,Café / Soja,DIAMOND,3300,Neossolo,Cigarrinha / Ferrugem,Nov-Abr
user_53,Fazenda Lider da Martins,Fazenda Lider da Martins,Tatiana Martins,261.000.106-30,(23) 71901-2996,fazendaliderdamartins@fazenda.com.br,Cidade SE,SE,Outra,Café,DIAMOND,2200,Argissolo,Percevejos,Out-Mar
user_54,Sítio Verde do Almeida Rural,Sítio Verde do Almeida Rural,Samuel Almeida,375.675.990-85,(19) 36869-4735,sítioverdedoalmeidarural@agrocorp.com.br,Cidade PA,PA,Norte,Trigo / Soja,DIAMOND,3700,Terra Roxa,Cigarrinha,Abr-Ago
user_55,Granja Horizonte do Martins,Granja Horizonte do Martins,Clara Martins,962.166.883-79,(79) 26404-3582,granjahorizontedomartins@agrocorp.com.br,Cidade SC,SC,Outra,Milho / Algodão,PLATINUM,1400,Argissolo,Cigarrinha / Ferrugem,Out-Mar
user_56,Chácara Ouro da Barbosa EIRELI,Chácara Ouro da Barbosa EIRELI,Leonardo Barbosa,837.239.950-39,(79) 22895-5942,chácaraourodabarbosa@agrocorp.com.br,Cidade SE,SE,Outra,Cana-de-Açúcar,PLATINUM,1700,Latossolo Vermelho,Percevejos / Nematoides,Set-Fev
user_57,Sítio Lider do Ferreira,Sítio Lider do Ferreira,Gabriel Ferreira,040.779.201-39,(60) 44462-9563,sítioliderdoferreira@agrocorp.com.br,Cidade AC,AC,Outra,Algodão / Soja,SILVER,2100,Latossolo Amarelo,Cigarrinha / Lagarta,Out-Mar
user_58,Granja São João da Martins,Granja São João da Martins,Vinicius Martins,211.990.823-51,(64) 27194-2569,granjasãojoãodamartins@agrocorp.com.br,Lucas do Rio Verde,MT,Centro-Oeste,Cana-de-Açúcar,GOLD,900,Latossolo Vermelho,Nematoides,Set-Fev
user_59,Fazenda São João do Gomes Comércio,Fazenda São João do Gomes Comércio,Daniela Gomes,125.337.033-89,(66) 23002-9135,fazendasãojoãodogomescomércio@fazenda.com.br,Lucas do Rio Verde,MS,Centro-Oeste,Milho / Trigo,GOLD,2900,Neossolo,Nematoides / Cigarrinha,Out-Mar
user_6,Sítio Ouro da Oliveira,Sítio Ouro da Oliveira,Júlia Oliveira,792.392.054-72,(93) 58262-4009,sítioourodaoliveira@ruraltec.com.br,Cidade PI,PI,Nordeste,Café / Cana-de-Açúcar,DIAMOND,1300,Latossolo Vermelho,Percevejos,Out-Mar
user_60,Fazenda Verde da Rocha,Fazenda Verde da Rocha,Renata Rocha,410.610.639-33,(81) 81982-8047,fazendaverdedarocha@fazenda.com.br,Cidade CE,CE,Outra,Cana-de-Açúcar / Algodão,GOLD,1400,Latossolo Vermelho,Cigarrinha,Set-Fev
user_61,Cooperativa Horizonte da Silva Agro,Cooperativa Horizonte da Silva Agro,Vinicius Silva,321.379.497-04,(13) 29585-2067,cooperativahorizontedasilvaagro@agrocorp.com.br,Cidade RS,RS,Outra,Soja,DIAMOND,2300,Argissolo,Cigarrinha,Nov-Abr
user_62,Agropecuária São João da Silva,Agropecuária São João da Silva,Fernanda Silva,343.624.330-28,(79) 15046-4276,agropecuáriasãojoãodasilva@fazenda.com.br,Cidade RS,RS,Outra,Algodão,DIAMOND,900,Latossolo Amarelo,Cigarrinha,Set-Fev
user_63,Cooperativa São João da Melo & Filhos,Cooperativa São João da Melo & Filhos,Eduardo Melo,748.238.744-71,(35) 62698-8249,cooperativasãojoãodamelofilhos@ruraltec.com.br,Cidade RN,RN,Nordeste,Café,DIAMOND,3300,Terra Roxa,Nematoides / Lagarta,Set-Fev
user_64,Cooperativa Progresso da Rocha,Cooperativa Progresso da Rocha,Gabriel Rocha,127.886.161-40,(48) 56199-5644,cooperativaprogressodarocha@agrocorp.com.br,Cidade PR,PR,Sul,Trigo,GOLD,2900,Argissolo,Cigarrinha / Nematoides,Out-Mar
user_65,Chácara São João da Ferreira,Chácara São João da Ferreira,Carlos Ferreira,490.333.029-09,(99) 86440-2956,chácarasãojoãodaferreira@agrocorp.com.br,Campo Grande,MS,Centro-Oeste,Algodão / Trigo,SILVER,1600,Neossolo,Percevejos / Ferrugem,Out-Mar
user_66,Sítio Verde da Oliveira,Sítio Verde da Oliveira,Vinicius Oliveira,969.216.805-33,(56) 24763-6226,sítioverdedaoliveira@agrocorp.com.br,Cidade RS,RS,Outra,Soja,DIAMOND,1100,Argissolo,Lagarta / Cigarrinha,Out-Mar
user_67,Cooperativa Verde do Silva,Cooperativa Verde do Silva,Igor Silva,130.750.501-97,(20) 65361-2009,cooperativaverdedosilva@fazenda.com.br,Cidade RN,RN,Nordeste,Café / Milho,SILVER,1000,Argissolo,Lagarta / Nematoides,Set-Fev
user_68,Chácara Ouro do Costa & Filhos,Chácara Ouro do Costa & Filhos,Paulo Costa,412.357.579-60,(37) 56781-7912,chácaraourodocostafilhos@fazenda.com.br,Lucas do Rio Verde,GO,Centro-Oeste,Trigo,GOLD,1900,Neossolo,Lagarta,Abr-Ago
user_69,Sítio Verde do Gomes,Sítio Verde do Gomes,Renata Gomes,415.623.733-81,(43) 89047-2831,sítioverdedogomes@fazenda.com.br,Campo Grande,GO,Centro-Oeste,Algodão / Cana-de-Açúcar,DIAMOND,800,Latossolo Vermelho,Ferrugem,Nov-Abr
user_7,Sítio Esperança do Lima Agro,Sítio Esperança do Lima Agro,Olivia Lima,371.495.784-31,(35) 42105-3414,sítioesperançadolimaagro@fazenda.com.br,Cidade RR,RR,Norte,Soja,PLATINUM,900,Latossolo Vermelho,Ferrugem / Cigarrinha,Out-Mar
user_70,Fazenda Lider do Silva,Fazenda Lider do Silva,Vinicius Silva,676.099.379-86,(36) 11365-3953,fazendaliderdosilva@fazenda.com.br,Goiânia,MS,Centro-Oeste,Milho,DIAMOND,2900,Neossolo,Percevejos / Cigarrinha,Abr-Ago
user_71,Granja Progresso do Martins,Granja Progresso do Martins,Mariana Martins,904.716.653-73,(38) 74763-3142,granjaprogressodomartins@agrocorp.com.br,Cidade AM,AM,Outra,Soja / Algodão,GOLD,2600,Latossolo Amarelo,Nematoides / Lagarta,Nov-Abr
user_72,Granja Horizonte do Ferreira,Granja Horizonte do Ferreira,Eduardo Ferreira,834.117.268-40,(32) 94467-1043,granjahorizontedoferreira@fazenda.com.br,Lucas do Rio Verde,GO,Centro-Oeste,Soja / Milho,PLATINUM,1100,Neossolo,Nematoides,Abr-Ago
user_73,Agropecuária Ouro da Melo,Agropecuária Ouro da Melo,Yasmin Melo,531.618.539-83,(27) 68670-2536,agropecuáriaourodamelo@agrocorp.com.br,Cidade RN,RN,Nordeste,Cana-de-Açúcar,GOLD,1000,Neossolo,Ferrugem / Percevejos,Set-Fev
user_74,Sítio São João do Souza,Sítio São João do Souza,Ana Souza,900.876.168-08,(73) 82418-4297,sítiosãojoãodosouza@ruraltec.com.br,Cidade PA,PA,Norte,Trigo,GOLD,1100,Latossolo Vermelho,Ferrugem,Set-Fev
user_75,Granja Progresso da Cardoso,Granja Progresso da Cardoso,Tatiana Cardoso,200.877.779-35,(42) 84624-4342,granjaprogressodacardoso@fazenda.com.br,Cidade DF,DF,Outra,Trigo,SILVER,2200,Argissolo,Lagarta / Ferrugem,Out-Mar
user_76,Cooperativa Horizonte da Cardoso Rural,Cooperativa Horizonte da Cardoso Rural,Eduardo Cardoso,541.590.508-61,(72) 51094-1590,cooperativahorizontedacardosorural@fazenda.com.br,Cidade PI,PI,Nordeste,Algodão,PLATINUM,1400,Argissolo,Cigarrinha / Percevejos,Nov-Abr
user_77,Fazenda Verde do Almeida,Fazenda Verde do Almeida,Gabriel Almeida,429.822.058-01,(13) 95769-4251,fazendaverdedoalmeida@agrocorp.com.br,Goiânia,MS,Centro-Oeste,Trigo,DIAMOND,3300,Latossolo Amarelo,Nematoides / Ferrugem,Set-Fev
user_78,Sítio Verde do Costa,Sítio Verde do Costa,Nicolas Costa,812.665.323-08,(72) 58126-8587,sítioverdedocosta@ruraltec.com.br,Rondonópolis,MS,Centro-Oeste,Café,PLATINUM,2300,Terra Roxa,Lagarta,Set-Fev
user_79,Cooperativa Esperança do Cardoso EIRELI,Cooperativa Esperança do Cardoso EIRELI,Mariana Cardoso,763.099.047-51,(27) 11289-8559,cooperativaesperançadocardoso@ruraltec.com.br,Cidade ES,ES,Outra,Algodão / Soja,DIAMOND,3100,Latossolo Vermelho,Ferrugem,Out-Mar
user_8,Chácara Lider da Ribeiro Agro,Chácara Lider da Ribeiro Agro,Igor Ribeiro,611.174.458-41,(87) 92005-7648,chácaraliderdaribeiroagro@ruraltec.com.br,Cidade DF,DF,Outra,Cana-de-Açúcar,GOLD,1900,Argissolo,Cigarrinha / Nematoides,Abr-Ago
user_80,Cooperativa Verde do Barbosa & Filhos,Cooperativa Verde do Barbosa & Filhos,Igor Barbosa,133.373.949-33,(28) 27825-0404,cooperativaverdedobarbosafilhos@fazenda.com.br,Cidade PR,PR,Sul,Milho / Soja,PLATINUM,600,Neossolo,Cigarrinha,Abr-Ago
user_81,Agropecuária Esperança da Rocha,Agropecuária Esperança da Rocha,Olivia Rocha,981.735.539-85,(52) 50192-2487,agropecuáriaesperançadarocha@agrocorp.com.br,Cidade PI,PI,Nordeste,Soja / Cana-de-Açúcar,PLATINUM,500,Neossolo,Lagarta / Percevejos,Out-Mar
user_82,Agropecuária Esperança do Souza,Agropecuária Esperança do Souza,Vinicius Souza,378.220.250-69,(61) 51074-5267,agropecuáriaesperançadosouza@fazenda.com.br,Cidade TO,TO,Outra,Milho,PLATINUM,800,Terra Roxa,Ferrugem / Percevejos,Nov-Abr
user_83,Sítio Ouro do Ferreira,Sítio Ouro do Ferreira,Leonardo Ferreira,611.433.874-72,(33) 13636-3871,sítioourodoferreira@agrocorp.com.br,Cidade TO,TO,Outra,Soja,SILVER,2300,Terra Roxa,Ferrugem / Cigarrinha,Set-Fev
